municipality,ordinance_date,history_id,doc_type,max_increase_pct,cpi_linked,increase_frequency_per_year,vacancy_decontrol,vacancy_increase_max_pct,hardship_allowed,capital_improvement_surcharge_allowed,rent_board_present,owner_occupied_exempt_units,small_building_exempt_threshold,min_units_covered,sf_exempt,mf_only,year_built_cutoff,new_construction_exempt,emergency_only,decontrol_type
township_of_west_orange,8/11/20,239068,rent_control,,,,0,,0,,1,,,,,,,,0,none
township_of_west_orange,12/15/20,240529,rent_control,,,,0,,0,,1,,,,,,,,0,none
borough_of_atlantic_highlands,10/10/18,207564,rent_control,1,1,,,,,,1,,4,,0,0,,1,0,none
borough_of_atlantic_highlands,3/22/12,22514,rent_control,6,1,,,,,,1,,4,,0,0,,0,0,none
borough_of_atlantic_highlands,7/24/19,219155,rent_control,1,1,,,,,,1,,4,,0,0,,1,0,none
borough_of_atlantic_highlands,1/12/23,267557,rent_control,1,1,,,,,,1,,4,,0,0,,1,0,none
borough_of_atlantic_highlands,9/14/23,277534,rent_control,1,1,,,,,,1,,4,,0,0,,1,0,none
borough_of_atlantic_highlands,9/23/21,264089,rent_control,1,1,,,,,,1,,4,,0,0,,1,0,none
borough_of_atlantic_highlands,8/20/14,122501,rent_control,6,1,,,,,,1,,4,,0,0,,0,0,none
borough_of_atlantic_highlands,9/10/11,948,rent_control,6,1,,,,,,1,,4,,0,0,,0,0,none
borough_of_atlantic_highlands,9/27/17,193533,rent_control,1,1,,,,,,1,,4,,0,0,,1,0,none
borough_of_atlantic_highlands,8/8/24,300864,rent_control,1,1,,,,,,1,,,,0,0,,0,0,none
borough_of_atlantic_highlands,3/17/25,AT0153,rent_control,1,1,,,,,,1,,,,0,0,,0,0,none
borough_of_atlantic_highlands,4/23/20,231241,rent_control,1,1,,,,,,1,,4,,0,0,,1,0,none
borough_of_atlantic_highlands,12/16/15,160096,rent_control,6,1,,,,,,1,,4,,0,0,,0,0,none
borough_of_atlantic_highlands,3/27/13,101501,rent_control,6,1,,,,,,1,,4,,0,0,,0,0,none
borough_of_north_plainfield,9/27/21,249016,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,1/13/20,227510,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,10/7/24,301175,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,11/14/22,266081,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,11/13/23,278251,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,12/14/20,244962,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,8/14/23,272386,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,12/13/21,260476,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,4/22/24,294543,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,6/16/21,244949,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,7/12/21,247597,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,6/9/25,NO4107,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,3/27/23,269091,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,3/12/24,294035,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,5/20/19,224627,rent_control,,0,,,,1,1,1,,,,,,,,0,none
borough_of_north_plainfield,7/8/24,299858,rent_control,,0,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,6/14/23,272709,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,2/1/23,268624,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,7/22/15,140131,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,11/6/19,223217,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,9/10/11,573,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,6/22/16,158501,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,11/7/12,33511,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,5/23/18,193584,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,5/22/19,219029,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,9/4/24,EG0915,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,11/28/18,208371,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,11/30/16,163020,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,12/15/21,264824,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,7/19/17,170505,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,3/17/21,244840,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_egg_harbor,4/23/14,113047,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_weymouth,7/12/21,267042,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_weymouth,6/20/24,WE1472,rent_control,,1,,1,,1,,1,,,,,,,,0,none
township_of_weymouth,2/3/16,153015,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_weymouth,8/15/12,33022,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_weymouth,7/18/18,193573,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_weymouth,2/1/17,166326,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_weymouth,7/15/15,145515,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_weymouth,9/10/11,1268,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_little_falls,10/3/17,175153,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,6/26/17,173102,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,5/9/22,265559,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,4/23/18,187687,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,5/20/19,218042,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,4/26/21,244906,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,10/16/23,297673,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,2/25/13,97517,rent_control,,1,,,,1,,1,,,,,,,,0,none
township_of_little_falls,5/8/23,271635,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,12/18/17,178743,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,9/10/11,771,rent_control,,1,,,,1,,1,,,,,,,,0,none
township_of_little_falls,11/22/11,17545,rent_control,,1,,,,1,,1,,,,,,,,0,none
township_of_little_falls,4/27/20,231173,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,9/22/14,123007,rent_control,,1,,,,1,,1,,,,,,,,0,none
township_of_little_falls,5/23/16,162065,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,8/27/18,197535,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_little_falls,10/7/24,LI2066,rent_control,,1,,,,1,,0,,,,,,,,0,none
township_of_mullica,11/12/19,231672,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,1/25/12,19649,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,6/22/21,265902,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,10/23/12,98013,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,9/26/23,278087,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,5/9/17,170036,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,9/9/14,139065,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,6/11/13,116506,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,1/23/18,188034,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,9/10/11,1063,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,12/8/15,151510,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,12/11/18,213002,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,2/25/25,MU0269,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,5/23/12,23620,rent_control,,1,,,,1,1,1,,,,,,,,0,none
township_of_mullica,3/26/24,301178,rent_control,,1,,,,1,1,1,,,,,,,,0,none
borough_of_maywood,4/24/18,190036,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,10/10/12,27186,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,7/23/19,218927,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,7/27/21,248088,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,11/10/20,240036,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,10/24/17,178538,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,10/8/19,220827,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,10/9/12,28571,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,12/11/23,285036,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,3/10/22,256859,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,7/12/16,160157,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,8/26/14,117142,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,12/11/24,MA0956,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,7/9/13,102121,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,3/11/14,111289,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,12/23/14,131033,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,12/4/18,212502,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,9/10/11,291,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,5/22/23,272530,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,12/19/17,179691,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,12/18/12,46505,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,8/23/22,265668,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,3/12/12,21676,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,6/9/15,138532,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,5/14/19,218049,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,5/13/14,115555,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,6/26/24,300843,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,5/31/12,24007,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,1/6/17,166064,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,10/14/14,121046,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,4/23/13,99026,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,4/12/16,155281,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,5/9/17,170148,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,8/27/13,102534,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,4/14/20,230356,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,7/25/17,172546,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,12/15/11,19034,rent_control,,,,,,0,,0,,,,,,,,0,none
borough_of_maywood,10/25/16,162129,rent_control,,,,,,0,,0,,,,,,,,0,none
township_of_pittsgrove,11/29/23,PI0863,rent_control,,1,,1,,0,1,1,,,,,,,,0,continuous
township_of_pittsgrove,5/25/16,166398,rent_control,,1,,1,,0,1,1,,,,,,,,0,continuous
township_of_pittsgrove,9/26/12,102085,rent_control,,1,,1,,0,1,1,,,,,,,,0,continuous
township_of_pittsgrove,8/22/18,266260,rent_control,,1,,1,,0,1,1,,,,,,,,0,continuous
township_of_pittsgrove,9/10/11,1094,rent_control,,1,,1,,0,1,1,,,,,,,,0,continuous
city_of_west_hollywood,2/18/25,304958,rent_control,,1,,0,,,,,,,,,,,,0,none
city_of_west_hollywood,5/19/25,WE5031,rent_control,,1,,0,,,,,,,,,,,,0,none
city_of_west_hollywood,3/7/24,290064,rent_control,,1,,0,,,,,,,,,,,,0,none
city_of_west_hollywood,2/20/24,290318,rent_control,,1,,0,,,,,,,,,,,,0,none
city_of_west_hollywood,5/20/24,297601,rent_control,,1,,0,,,,,,,,,,,,0,none
city_of_west_hollywood,8/5/24,299706,rent_control,,1,,0,,,,,,,,,,,,0,none
city_of_west_hollywood,11/4/24,301362,rent_control,,1,,0,,,,,,,,,,,,0,none
borough_of_fair_lawn,10/17/17,178978,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,3/7/12,21655,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,11/28/23,296297,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,2/28/23,269182,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,7/28/20,232009,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,8/3/12,26586,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,12/18/18,208271,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,7/16/13,102449,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,5/17/16,158006,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,5/26/15,138092,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,2/22/22,264892,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,8/13/19,219509,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,8/28/12,26765,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,6/19/18,192077,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,10/16/12,30002,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,12/17/24,FA1754,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,12/13/16,166275,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,9/10/11,214,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,12/15/20,241076,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
borough_of_fair_lawn,7/15/14,117066,rent_control,4,1,,0,,1,,1,,,,,,,,0,none
township_of_hampton,2/25/20,230465,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,5/25/21,247060,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,1/30/24,290287,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,1/29/13,71503,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,2/27/12,21590,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,9/25/18,199021,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,11/28/17,178672,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,12/17/19,223203,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,4/22/14,111503,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,7/23/24,297610,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,10/8/13,105513,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,10/27/15,146688,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,7/29/15,140028,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,12/5/11,18014,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,2/23/21,241091,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,9/10/11,96,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,6/28/22,265138,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,10/26/21,253089,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,5/28/19,218005,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,5/27/25,HA0425,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,9/23/11,9508,rent_control,,1,,,,,,1,,,,,,,,0,none
township_of_hampton,9/26/23,273601,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,1/28/25,302507,rent_control,10,1,,,,,,1,,,,,,,,0,none
township_of_hampton,9/27/16,163030,rent_control,10,1,,,,,,1,,,,,,,,0,none
city_of_palm_springs,12/12/24,302204,rent_control,,1,,0,,0,,,,,,,,,,0,none
city_of_palm_springs,11/2/23,275202,rent_control,,1,,1,,0,,,,,,,,,,0,continuous
city_of_palm_springs,11/9/23,278332,rent_control,,1,,1,,0,,,,,,,,,,0,continuous
city_of_palm_springs,9/26/24,300798,rent_control,,1,,0,,0,,,,,,,,,,0,none
city_of_palm_springs,2/13/25,PA4982,rent_control,,1,,0,,0,,,,,,,,,,0,none
township_of_haddon,2/23/21,244894,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,10/5/12,27161,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,11/22/16,163668,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,5/23/23,273030,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,8/28/18,196018,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,4/28/15,138528,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,9/28/21,265142,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,4/27/12,22743,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,10/22/13,105001,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,8/26/14,119675,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,9/10/11,974,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,3/26/13,99538,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,5/26/20,233785,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,7/23/19,220057,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,2/26/19,209638,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_haddon,10/22/24,HA0576,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_bergenfield,12/21/21,252512,rent_control,,1,,1,,,,1,,,,0,0,,1,0,continuous
borough_of_bergenfield,6/18/13,102182,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,3/20/18,182062,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,10/20/20,238509,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,6/19/18,191523,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,5/3/16,158017,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,10/18/16,163218,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,5/5/20,232579,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,12/23/11,19080,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,7/18/17,170298,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,9/1/15,148647,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,5/4/21,248043,rent_control,,1,,1,,,,1,,,,0,0,,1,0,continuous
borough_of_bergenfield,10/17/23,290275,rent_control,,1,,1,,,,1,,,,0,0,,1,0,continuous
borough_of_bergenfield,8/21/12,48008,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,5/5/15,141546,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,9/10/11,350,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,7/19/12,26163,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,12/17/24,BE1383,rent_control,,0,,1,,,,1,,,,,,,,0,continuous
borough_of_bergenfield,7/16/19,218858,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,12/27/11,19094,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,5/6/14,115557,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,6/21/22,257338,rent_control,,1,,1,,,,1,,,,0,0,,1,0,continuous
borough_of_bergenfield,12/20/22,267633,rent_control,,1,,1,,,,1,,,,0,0,,1,0,continuous
borough_of_bergenfield,2/5/19,208070,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_bergenfield,2/18/14,110132,rent_control,,1,,1,,,,1,,,,0,0,,0,0,continuous
township_of_gloucester,5/12/25,GL0340,rent_control,,0,,,,1,,,,,,0,0,,0,0,none
township_of_gloucester,5/29/24,297535,rent_control,,0,,,,1,,,,,,0,0,,0,0,none
township_of_gloucester,2/24/25,304789,rent_control,,0,,,,1,,,,,,0,0,,0,0,none
township_of_gloucester,10/23/23,293535,rent_control,,0,,,,1,,,,,,0,0,,0,0,none
township_of_gloucester,11/13/24,301134,rent_control,,0,,,,1,,,,,,0,0,,0,0,none
atlantic_city,6/25/14,113125,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,8/23/23,273006,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,11/1/19,224649,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,6/14/17,170104,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,11/2/16,162040,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,11/15/17,177006,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/6/16,153085,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/13/16,159008,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/23/15,144507,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/23/15,148042,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/10/11,1246,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,10/15/14,119598,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,10/25/12,27534,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,2/17/16,150606,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,10/18/17,175172,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/6/12,26083,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/8/15,141004,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,8/17/22,258584,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,10/19/22,260179,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/21/14,112613,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/18/16,155287,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/17/24,294619,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,8/15/12,26675,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,10/23/24,301149,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/8/13,99004,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/10/13,96502,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/24/23,271125,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,3/19/25,307226,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,8/6/14,117064,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/11/13,102540,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/11/13,106702,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/10/19,209812,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/21/22,259772,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/26/17,167136,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/4/12,26808,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,6/13/18,191016,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,8/7/13,102291,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/19/21,250746,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/18/24,301659,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,3/28/18,183049,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/20/15,138021,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,8/9/17,170377,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,11/19/14,123532,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/7/16,160383,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/20/23,289112,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,1/21/15,129100,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/16/25,309003,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/9/19,218912,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,8/14/24,299613,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/18/18,191587,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,3/16/22,255557,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/17/14,119032,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,11/20/12,32005,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/9/15,147577,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/18/22,257011,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/22/20,231694,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
